Sex,AgeClass,WeightClassKg,Equipment,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,IPFPoints,weight_bin
F,16-17,84.0,Single-ply,111.1,68.0,113.4,393.59,75–90
M,18-19,93.0,Raw,183.7,142.9,206.4,512.39,90–105
F,50-54,52.0,Single-ply,122.5,42.5,127.5,463.48,<60
F,50-54,72.0,Single-ply,140.0,60.0,127.5,450.3,60–75
F,24-34,63.0,Single-ply,135.0,52.5,147.5,479.67,60–75
F,35-39,84.0,Single-ply,185.0,145.0,210.0,626.29,75–90
F,45-49,72.0,Raw,92.5,52.5,135.0,456.21,60–75
F,5-12,72.0,Raw,70.0,42.5,100.0,359.27,60–75
F,13-15,63.0,Single-ply,117.5,75.0,112.5,449.03,60–75
M,40-44,83.0,Single-ply,192.5,125.0,265.0,495.97,75–90
M,20-23,74.0,Raw,197.5,120.0,240.0,598.64,60–75
M,20-23,83.0,Raw,205.0,130.0,225.0,557.43,75–90
M,20-23,83.0,Raw,195.0,115.0,247.5,557.69,75–90
M,24-34,105.0,Raw,220.0,130.0,265.0,528.33,90–105
M,50-54,83.0,Raw,167.5,115.0,195.0,457.4,75–90
M,60-64,120.0,Raw,132.5,122.5,165.0,312.05,105–120
M,70-74,83.0,Raw,90.0,87.5,130.0,266.16,75–90
M,24-34,83.0,Raw,195.0,120.0,262.5,580.24,75–90
M,24-34,120.0,Raw,220.0,160.0,262.5,553.64,105–120
M,13-15,66.0,Raw,110.0,67.5,155.0,368.03,60–75
M,18-19,74.0,Raw,175.0,112.5,215.0,537.05,60–75
F,20-23,72.0,Raw,,60.0,,479.05,60–75
F,45-49,72.0,Raw,,90.0,,688.28,60–75
F,40-44,72.0,Raw,,82.5,,641.21,60–75
F,45-49,72.0,Raw,,90.0,,688.28,60–75
F,40-44,72.0,Raw,,82.5,,641.21,60–75
F,24-34,84.0,Raw,,65.0,,506.52,75–90
M,40-44,83.0,Raw,,170.0,,693.64,75–90
M,50-54,120.0,Raw,,165.0,,532.98,105–120
M,50-54,120.0,Raw,,160.0,,522.13,105–120
M,60-64,93.0,Raw,,132.5,,503.85,90–105
M,24-34,74.0,Raw,,135.0,,597.77,60–75
M,40-44,83.0,Raw,,170.0,,693.64,75–90
M,24-34,83.0,Raw,,150.0,,610.11,75–90
M,35-39,93.0,Raw,,190.0,,721.81,90–105
M,24-34,93.0,Raw,,135.0,,515.78,90–105
M,24-34,120.0,Raw,,217.5,,730.5,105–120
M,50-54,120.0,Raw,,160.0,,522.13,105–120
M,18-19,93.0,Raw,,102.5,,390.99,90–105
F,20-23,57.0,Raw,117.5,62.5,137.5,578.83,<60
F,24-34,63.0,Raw,105.0,65.0,127.5,523.51,60–75
F,20-23,63.0,Raw,92.5,52.5,125.0,471.16,60–75
F,24-34,72.0,Raw,122.5,65.0,165.0,580.55,60–75
F,20-23,72.0,Raw,100.0,60.0,115.0,448.46,60–75
F,40-44,57.0,Raw,102.5,57.5,140.0,549.71,<60
F,45-49,63.0,Raw,107.5,65.0,140.0,542.8,60–75
F,40-44,63.0,Raw,75.0,50.0,97.5,387.52,60–75
F,45-49,72.0,Raw,137.5,90.0,175.0,665.45,60–75
F,40-44,72.0,Raw,80.0,42.5,82.5,341.9,60–75
F,45-49,84.0,Raw,135.0,75.0,177.5,594.98,75–90
F,55-59,52.0,Raw,77.5,42.5,80.0,368.75,<60
F,50-54,57.0,Raw,92.5,70.0,125.0,532.8,<60
F,50-54,63.0,Raw,80.0,42.5,110.0,399.47,60–75
F,50-54,72.0,Raw,105.0,57.5,145.0,500.78,60–75
F,24-34,52.0,Raw,90.0,47.5,120.0,492.96,<60
F,35-39,57.0,Raw,130.0,70.0,167.5,680.81,<60
F,20-23,57.0,Raw,117.5,62.5,137.5,578.83,<60
F,40-44,57.0,Raw,102.5,57.5,140.0,549.71,<60
F,24-34,63.0,Raw,150.0,87.5,167.5,736.22,60–75
F,45-49,63.0,Raw,107.5,65.0,140.0,542.8,60–75
F,24-34,63.0,Raw,115.0,60.0,122.5,521.46,60–75
F,24-34,63.0,Raw,87.5,55.0,90.0,398.95,60–75
F,40-44,63.0,Raw,75.0,50.0,97.5,387.52,60–75
F,24-34,72.0,Raw,147.5,87.5,177.5,699.25,60–75
F,45-49,72.0,Raw,137.5,90.0,175.0,665.45,60–75
F,24-34,72.0,Raw,137.5,80.0,170.0,642.84,60–75
F,35-39,72.0,Raw,140.0,85.0,157.5,656.94,60–75
F,24-34,72.0,Raw,122.5,65.0,165.0,580.55,60–75
F,24-34,72.0,Raw,110.0,77.5,142.5,562.04,60–75
F,24-34,72.0,Raw,112.5,65.0,145.0,528.31,60–75
F,24-34,72.0,Raw,100.0,65.0,130.0,494.21,60–75
F,24-34,72.0,Raw,105.0,47.5,122.5,448.59,60–75
F,24-34,84.0,Raw,132.5,90.0,170.0,631.93,75–90
F,45-49,84.0,Raw,135.0,75.0,177.5,594.98,75–90
F,24-34,84.0,Raw,140.0,75.0,130.0,529.75,75–90
F,24-34,84.0,Raw,117.5,65.0,137.5,514.71,75–90
F,24-34,84.0,Raw,125.0,57.5,137.5,512.52,75–90
F,24-34,84.0,Raw,95.0,52.5,130.0,440.57,75–90
F,13-15,84.0,Raw,47.5,47.5,97.5,307.78,75–90
F,16-17,63.0,Raw,65.0,40.0,80.0,321.05,60–75
F,16-17,84.0,Raw,67.5,32.5,85.0,297.93,75–90
M,45-49,105.0,Single-ply,145.0,107.5,170.0,347.35,90–105
M,16-17,59.0,Raw,110.0,75.0,125.0,358.98,<60
M,20-23,74.0,Raw,182.5,115.0,200.0,531.42,60–75
M,20-23,83.0,Raw,207.5,155.0,287.5,654.89,75–90
M,24-34,83.0,Raw,215.0,140.0,227.5,577.11,75–90
M,24-34,93.0,Raw,222.5,177.5,240.0,596.69,90–105
M,24-34,93.0,Raw,227.5,130.0,250.0,566.69,90–105
M,24-34,93.0,Raw,190.0,140.0,250.0,534.7,90–105
M,20-23,93.0,Raw,172.5,105.0,182.5,429.42,90–105
M,20-23,93.0,Raw,145.0,97.5,200.0,386.41,90–105
M,20-23,105.0,Raw,195.0,125.0,230.0,475.72,90–105
M,24-34,120.0,Raw,155.0,125.0,230.0,391.05,105–120
M,40-44,83.0,Raw,240.0,170.0,260.0,677.92,75–90
M,45-49,93.0,Raw,240.0,132.5,237.5,565.74,90–105
M,40-44,93.0,Raw,212.5,160.0,227.5,555.67,90–105
M,40-44,93.0,Raw,220.0,145.0,230.0,572.83,90–105
M,45-49,105.0,Raw,212.5,165.0,272.5,564.7,90–105
M,45-49,120.0,Raw,205.0,145.0,200.0,427.08,105–120
M,55-59,83.0,Raw,190.0,135.0,200.0,532.82,75–90
M,45-49,105.0,Raw,210.0,142.5,215.0,486.24,90–105
M,50-54,105.0,Raw,177.5,92.5,207.5,397.71,90–105
M,50-54,120.0,Raw,195.0,165.0,230.0,463.5,105–120
M,60-64,74.0,Raw,152.5,100.0,205.0,474.31,60–75
M,60-64,93.0,Raw,165.0,132.5,195.0,443.05,90–105
M,70-74,83.0,Raw,112.5,82.5,147.5,309.03,75–90
M,24-34,66.0,Raw,160.0,105.0,200.0,529.88,60–75
M,24-34,66.0,Raw,155.0,100.0,175.0,491.38,60–75
M,24-34,74.0,Raw,217.5,137.5,235.0,653.8,60–75
M,24-34,74.0,Raw,165.0,135.0,192.5,516.3,60–75
M,20-23,74.0,Raw,182.5,120.0,177.5,510.28,60–75
M,24-34,74.0,Raw,147.5,130.0,170.0,463.54,60–75
M,24-34,74.0,Raw,125.0,95.0,165.0,387.57,60–75
M,24-34,83.0,Raw,295.0,177.5,295.0,787.0,75–90
M,40-44,83.0,Raw,240.0,170.0,260.0,677.92,75–90
M,24-34,83.0,Raw,202.5,150.0,245.0,593.66,75–90
M,24-34,83.0,Raw,202.5,117.5,237.5,564.37,75–90
M,24-34,83.0,Raw,152.5,97.5,185.0,424.31,75–90
M,24-34,93.0,Raw,240.0,145.0,262.5,611.32,90–105
M,24-34,93.0,Raw,222.5,177.5,240.0,596.69,90–105
M,35-39,93.0,Raw,237.5,132.5,262.5,599.51,90–105
M,45-49,93.0,Raw,240.0,132.5,237.5,565.74,90–105
M,24-34,93.0,Raw,227.5,130.0,250.0,566.69,90–105
M,24-34,93.0,Raw,210.0,140.0,252.5,566.85,90–105
M,24-34,93.0,Raw,205.0,142.5,237.5,544.13,90–105
M,20-23,93.0,Raw,222.5,125.0,220.0,525.13,90–105
M,24-34,93.0,Raw,207.5,137.5,222.5,519.68,90–105
M,24-34,93.0,Raw,157.5,135.0,175.0,418.61,90–105
M,24-34,105.0,Raw,267.5,165.0,247.5,596.59,90–105
M,45-49,105.0,Raw,212.5,165.0,272.5,564.7,90–105
M,24-34,105.0,Raw,227.5,150.0,255.0,555.82,90–105
M,24-34,105.0,Raw,220.0,160.0,217.5,515.02,90–105
M,24-34,105.0,Raw,210.0,140.0,245.0,546.85,90–105
M,24-34,105.0,Raw,187.5,107.5,230.0,459.18,90–105
M,24-34,120.0,Raw,305.0,200.0,300.0,667.6,105–120
M,24-34,120.0,Raw,265.0,175.0,317.5,626.96,105–120
M,24-34,120.0,Raw,262.5,155.0,280.0,576.42,105–120
M,24-34,120.0,Raw,210.0,165.0,227.5,475.69,105–120
M,24-34,120.0,Raw,210.0,122.5,250.0,457.88,105–120
M,45-49,120.0,Raw,205.0,145.0,200.0,427.08,105–120
M,24-34,120.0,Raw,160.0,100.0,177.5,323.52,105–120
M,16-17,83.0,Raw,135.0,125.0,145.0,385.7,75–90
M,16-17,74.0,Raw,115.0,67.5,157.5,361.99,60–75
M,18-19,83.0,Raw,142.5,85.0,190.0,414.41,75–90
M,16-17,83.0,Raw,127.5,70.0,182.5,353.8,75–90
M,16-17,83.0,Raw,102.5,65.0,160.0,290.37,75–90
M,18-19,93.0,Raw,152.5,102.5,227.5,433.79,90–105
M,13-15,53.0,Raw,90.0,50.0,100.0,316.41,<60
F,20-23,63.0,Raw,132.5,70.0,157.5,631.03,60–75
F,20-23,63.0,Raw,107.5,55.0,115.0,487.44,60–75
F,40-44,47.0,Raw,67.5,42.5,92.5,403.21,<60
F,40-44,72.0,Raw,75.0,47.5,110.0,387.0,60–75
F,45-49,72.0,Raw,65.0,37.5,92.5,322.51,60–75
F,24-34,47.0,Raw,87.5,55.0,100.0,479.35,<60
F,35-39,57.0,Raw,100.0,50.0,120.0,498.62,<60
F,35-39,72.0,Raw,130.0,65.0,150.0,565.26,60–75
F,24-34,72.0,Raw,112.5,65.0,127.5,504.4,60–75
F,24-34,72.0,Raw,107.5,55.0,112.5,451.11,60–75
F,24-34,72.0,Raw,87.5,40.0,117.5,411.06,60–75
F,24-34,72.0,Raw,92.5,50.0,95.0,391.17,60–75
F,50-54,84.0,Raw,117.5,52.5,127.5,473.3,75–90
F,20-23,72.0,Raw,95.0,47.5,110.0,422.74,60–75
M,20-23,53.0,Raw,120.0,82.5,155.0,482.45,<60
M,20-23,74.0,Raw,265.0,180.0,255.0,772.21,60–75
M,24-34,83.0,Raw,230.0,147.5,250.0,631.38,75–90
M,20-23,83.0,Raw,197.5,127.5,245.0,587.64,75–90
M,20-23,83.0,Raw,205.0,120.0,200.0,515.73,75–90
M,20-23,83.0,Raw,177.5,115.0,195.0,472.01,75–90
M,20-23,93.0,Raw,240.0,142.5,255.0,607.58,90–105
M,20-23,105.0,Raw,217.5,125.0,300.0,561.69,90–105
M,20-23,105.0,Raw,190.0,82.5,195.0,381.08,90–105
M,24-34,120.0,Raw,182.5,140.0,240.0,470.98,105–120
M,40-44,105.0,Raw,237.5,155.0,275.0,611.57,90–105
M,40-44,105.0,Raw,205.0,145.0,240.0,505.81,90–105
M,45-49,120.0,Raw,115.0,85.0,160.0,271.48,105–120
M,24-34,66.0,Raw,172.5,97.5,207.5,545.74,60–75
M,20-23,74.0,Raw,265.0,180.0,255.0,772.21,60–75
M,24-34,74.0,Raw,232.5,155.0,252.5,700.14,60–75
M,24-34,83.0,Raw,240.0,142.5,260.0,653.98,75–90
M,20-23,83.0,Raw,190.0,105.0,210.0,506.7,75–90
M,24-34,93.0,Raw,252.5,162.5,287.5,668.09,90–105
M,24-34,93.0,Raw,242.5,150.0,272.5,662.76,90–105
M,24-34,93.0,Raw,212.5,142.5,242.5,564.14,90–105
M,24-34,93.0,Raw,202.5,147.5,237.5,543.29,90–105
M,24-34,93.0,Raw,207.5,120.0,255.0,556.21,90–105
M,35-39,93.0,Raw,215.0,122.5,245.0,534.15,90–105
M,35-39,93.0,Raw,195.0,135.0,222.5,530.68,90–105
M,24-34,93.0,Raw,200.0,130.0,212.5,497.72,90–105
M,24-34,105.0,Raw,287.5,162.5,365.0,741.73,90–105
M,40-44,105.0,Raw,237.5,155.0,275.0,611.57,90–105
M,24-34,105.0,Raw,227.5,160.0,257.5,559.21,90–105
M,24-34,105.0,Raw,242.5,147.5,252.5,558.69,90–105
M,24-34,105.0,Raw,210.0,160.0,255.0,542.13,90–105
M,24-34,105.0,Raw,207.5,170.0,192.5,484.05,90–105
M,24-34,120.0,Raw,157.5,127.5,182.5,376.23,105–120
M,18-19,74.0,Raw,140.0,90.0,200.0,453.73,60–75
M,18-19,83.0,Raw,202.5,155.0,210.0,576.28,75–90
M,20-23,83.0,Raw,190.0,105.0,210.0,506.7,75–90
M,18-19,83.0,Raw,160.0,115.0,170.0,426.88,75–90
M,18-19,93.0,Raw,195.0,105.0,235.0,491.47,90–105
M,18-19,105.0,Raw,250.0,132.5,252.5,550.2,90–105
M,24-34,120.0,Single-ply,,160.0,,448.79,105–120
M,70-74,74.0,Raw,,70.0,,312.59,60–75
M,24-34,83.0,Raw,,147.5,,604.85,75–90
F,24-34,72.0,Raw,,,140.0,545.71,60–75
F,45-49,72.0,Single-ply,60.0,87.5,60.0,321.34,60–75
F,20-23,52.0,Raw,97.5,60.0,115.0,516.83,<60
F,45-49,63.0,Raw,90.0,62.5,105.0,446.88,60–75
F,45-49,63.0,Raw,75.0,52.5,107.5,407.65,60–75
F,40-44,57.0,Raw,75.0,45.0,95.0,380.71,<60
F,35-39,63.0,Raw,127.5,67.5,155.0,623.75,60–75
F,40-44,84.0,Raw,102.5,62.5,147.5,492.51,75–90
F,45-49,63.0,Raw,90.0,62.5,105.0,446.88,60–75
F,45-49,63.0,Raw,75.0,52.5,107.5,407.65,60–75
F,45-49,72.0,Raw,87.5,50.0,117.5,436.2,60–75
F,40-44,84.0,Raw,122.5,75.0,147.5,529.99,75–90
F,45-49,84.0,Raw,120.0,57.5,137.5,485.07,75–90
F,40-44,84.0,Raw,80.0,50.0,92.5,346.8,75–90
F,60-64,57.0,Raw,57.5,47.5,107.5,375.97,<60
F,24-34,52.0,Raw,120.0,60.0,145.0,623.34,<60
F,24-34,52.0,Raw,105.0,60.0,117.5,535.6,<60
F,24-34,57.0,Raw,130.0,70.0,135.0,608.72,<60
F,24-34,57.0,Raw,90.0,60.0,102.5,455.85,<60
F,24-34,57.0,Raw,57.5,40.0,82.5,316.86,<60
F,24-34,63.0,Raw,145.0,70.0,175.0,684.92,60–75
F,35-39,63.0,Raw,110.0,57.5,117.5,491.33,60–75
F,24-34,63.0,Raw,57.5,32.5,70.0,268.1,60–75
F,24-34,63.0,Raw,42.5,32.5,65.0,235.05,60–75
F,24-34,72.0,Raw,142.5,60.0,150.0,580.55,60–75
F,24-34,72.0,Raw,115.0,67.5,132.5,516.8,60–75
F,24-34,72.0,Raw,110.0,42.5,127.5,473.68,60–75
F,35-39,72.0,Raw,82.5,40.0,122.5,397.79,60–75
F,35-39,72.0,Raw,75.0,42.5,110.0,375.25,60–75
F,35-39,84.0,Raw,150.0,80.0,170.0,611.19,75–90
F,24-34,84.0,Raw,107.5,70.0,140.0,499.99,75–90
F,35-39,84.0,Raw,112.5,55.0,132.5,463.69,75–90
F,24-34,84.0,Raw,110.0,55.0,122.5,457.6,75–90
F,24-34,84.0,Raw,87.5,45.0,110.0,381.36,75–90
F,24-34,84.0,Raw,87.5,47.5,107.5,376.22,75–90
F,16-17,72.0,Raw,130.0,102.5,180.0,698.74,60–75
F,13-15,63.0,Raw,82.5,40.0,80.0,345.57,60–75
F,13-15,63.0,Raw,62.5,35.0,100.0,341.8,60–75
M,24-34,83.0,Single-ply,215.0,160.0,250.0,534.31,75–90
M,24-34,120.0,Single-ply,190.0,160.0,197.5,404.53,105–120
M,20-23,66.0,Raw,145.0,117.5,215.0,548.45,60–75
M,20-23,83.0,Raw,237.5,170.0,235.0,650.13,75–90
M,20-23,83.0,Raw,177.5,112.5,202.5,479.39,75–90
M,20-23,83.0,Raw,150.0,115.0,217.5,463.08,75–90
M,20-23,93.0,Raw,200.0,130.0,215.0,501.87,90–105
M,20-23,93.0,Raw,182.5,120.0,212.5,470.28,90–105
M,20-23,105.0,Raw,237.5,142.5,240.0,532.34,90–105
M,20-23,105.0,Raw,205.0,112.5,185.0,432.39,90–105
M,20-23,120.0,Raw,192.5,157.5,220.0,452.78,105–120
M,40-44,74.0,Raw,167.5,105.0,190.0,503.92,60–75
M,35-39,83.0,Raw,165.0,115.0,170.0,434.59,75–90
M,40-44,93.0,Raw,157.5,115.0,187.5,422.43,90–105
M,35-39,93.0,Raw,130.0,100.0,200.0,390.63,90–105
M,55-59,83.0,Raw,160.0,92.5,185.0,412.34,75–90
M,50-54,93.0,Raw,152.5,120.0,195.0,411.97,90–105
M,60-64,93.0,Raw,145.0,82.5,180.0,352.23,90–105
M,60-64,105.0,Raw,170.0,85.0,195.0,387.98,90–105
M,65-69,93.0,Raw,77.5,55.0,115.0,180.34,90–105
M,24-34,66.0,Raw,175.0,115.0,205.0,575.95,60–75
M,24-34,74.0,Raw,177.5,115.0,215.0,539.84,60–75
M,24-34,83.0,Raw,250.0,152.5,300.0,719.66,75–90
M,20-23,83.0,Raw,237.5,170.0,235.0,650.13,75–90
M,24-34,83.0,Raw,177.5,132.5,225.0,531.3,75–90
M,24-34,83.0,Raw,200.0,120.0,200.0,511.11,75–90
M,24-34,83.0,Raw,182.5,120.0,215.0,509.36,75–90
M,24-34,83.0,Raw,175.0,105.0,212.5,490.25,75–90
M,24-34,83.0,Raw,165.0,100.0,192.5,452.12,75–90
M,24-34,83.0,Raw,135.0,110.0,170.0,391.85,75–90
M,24-34,83.0,Raw,110.0,62.5,137.5,274.51,75–90
M,24-34,93.0,Raw,227.5,175.0,252.5,625.21,90–105
M,24-34,93.0,Raw,227.5,160.0,265.0,613.64,90–105
M,24-34,93.0,Raw,210.0,155.0,240.0,575.06,90–105
M,24-34,93.0,Raw,192.5,165.0,222.5,533.37,90–105
M,35-39,93.0,Raw,195.0,147.5,227.5,529.75,90–105
M,24-34,93.0,Raw,200.0,132.5,227.5,518.4,90–105
M,24-34,93.0,Raw,190.0,140.0,220.0,517.64,90–105
M,24-34,93.0,Raw,207.5,110.0,220.0,507.48,90–105
M,24-34,93.0,Raw,167.5,122.5,200.0,442.51,90–105
M,24-34,93.0,Raw,175.0,112.5,195.0,431.69,90–105
M,24-34,93.0,Raw,150.0,117.5,187.5,409.07,90–105
M,24-34,93.0,Raw,147.5,107.5,182.5,391.77,90–105
M,24-34,105.0,Raw,220.0,160.0,317.5,634.44,90–105
M,24-34,105.0,Raw,222.5,165.0,300.0,600.94,90–105
M,24-34,105.0,Raw,197.5,162.5,247.5,527.92,90–105
M,24-34,105.0,Raw,205.0,145.0,242.5,521.98,90–105
M,24-34,105.0,Raw,220.0,127.5,232.5,511.47,90–105
M,24-34,105.0,Raw,187.5,115.0,217.5,450.1,90–105
M,35-39,105.0,Raw,142.5,85.0,182.5,328.87,90–105
M,35-39,105.0,Raw,127.5,90.0,150.0,302.23,90–105
M,35-39,120.0,Raw,230.0,127.5,265.0,500.02,105–120
M,24-34,120.0,Raw,210.0,142.5,215.0,475.91,105–120
M,24-34,120.0,Raw,195.0,137.5,185.0,409.97,105–120
M,16-17,105.0,Raw,155.0,130.0,192.5,397.46,90–105
M,16-17,120.0,Raw,247.5,160.0,235.0,517.53,105–120
M,18-19,74.0,Raw,150.0,85.0,175.0,448.15,60–75
M,18-19,93.0,Raw,175.0,117.5,237.5,488.08,90–105
M,18-19,93.0,Raw,180.0,100.0,190.0,442.25,90–105
M,18-19,93.0,Raw,155.0,95.0,182.5,393.07,90–105
M,24-34,93.0,Raw,,152.5,,580.35,90–105
M,20-23,105.0,Raw,,152.5,,554.51,90–105
M,24-34,93.0,Raw,,,255.0,583.48,90–105
F,18-19,72.0,Single-ply,160.0,67.5,160.0,510.27,60–75
F,20-23,72.0,Single-ply,120.0,75.0,97.5,417.78,60–75
F,20-23,84.0,Single-ply,127.5,87.5,115.0,426.07,75–90
F,20-23,72.0,Single-ply,165.0,100.0,160.0,551.1,60–75
F,35-39,63.0,Single-ply,152.5,72.5,152.5,526.9,60–75
F,24-34,52.0,Single-ply,170.0,92.5,175.0,649.65,<60
F,24-34,52.0,Single-ply,122.5,70.0,130.0,501.9,<60
F,35-39,63.0,Single-ply,152.5,72.5,152.5,526.9,60–75
F,24-34,57.0,Raw,107.5,62.5,115.0,513.4,<60
F,24-34,57.0,Raw,77.5,52.5,132.5,486.51,<60
F,18-19,63.0,Raw,125.0,70.0,145.0,589.47,60–75
F,18-19,63.0,Raw,115.0,65.0,150.0,597.12,60–75
F,20-23,63.0,Raw,112.5,50.0,152.5,543.66,60–75
F,20-23,63.0,Raw,122.5,55.0,117.5,519.13,60–75
F,18-19,63.0,Raw,80.0,35.0,107.5,380.29,60–75
F,20-23,84.0,Raw,117.5,52.5,140.0,499.58,75–90
F,24-34,52.0,Raw,117.5,52.5,120.0,549.73,<60
F,20-23,52.0,Raw,60.0,40.0,77.5,322.12,<60
F,20-23,52.0,Raw,70.0,32.5,72.5,318.53,<60
F,24-34,57.0,Raw,120.0,62.5,135.0,577.54,<60
F,20-23,63.0,Raw,90.0,42.5,100.0,400.26,60–75
F,24-34,72.0,Raw,150.0,67.5,167.5,632.3,60–75
F,40-44,72.0,Raw,120.0,62.5,150.0,544.56,60–75
F,45-49,72.0,Raw,70.0,50.0,92.5,355.49,60–75
F,24-34,52.0,Raw,112.5,65.0,112.5,550.29,<60
F,24-34,57.0,Raw,107.5,62.5,115.0,513.4,<60
F,24-34,72.0,Raw,122.5,72.5,135.0,541.4,60–75
F,18-19,72.0,Raw,100.0,47.5,125.0,455.73,60–75
F,35-39,84.0,Raw,157.5,95.0,192.5,699.07,75–90
F,24-34,84.0,Raw,145.0,82.5,185.0,655.37,75–90
F,20-23,84.0,Raw,117.5,52.5,140.0,499.58,75–90
F,24-34,84.0,Raw,70.0,70.0,115.0,398.79,75–90
F,18-19,47.0,Raw,87.5,47.5,117.5,499.52,<60
F,18-19,47.0,Raw,52.5,35.0,92.5,341.22,<60
F,13-15,63.0,Raw,77.5,35.0,90.0,345.15,60–75
M,20-23,66.0,Single-ply,177.5,100.0,167.5,458.78,60–75
M,18-19,66.0,Single-ply,165.0,85.0,175.0,435.67,60–75
M,20-23,74.0,Single-ply,210.0,92.5,200.0,476.44,60–75
M,20-23,74.0,Single-ply,182.5,135.0,182.5,475.23,60–75
M,20-23,83.0,Single-ply,242.5,135.0,210.0,503.1,75–90
M,18-19,93.0,Single-ply,227.5,147.5,210.0,476.15,90–105
M,18-19,120.0,Single-ply,375.0,220.0,280.0,592.69,105–120
M,20-23,120.0,Single-ply,265.0,227.5,242.5,513.0,105–120
M,20-23,66.0,Single-ply,182.5,120.0,190.0,500.16,60–75
M,24-34,59.0,Single-ply,205.0,160.0,220.0,620.44,<60
M,20-23,59.0,Raw,130.0,102.5,175.0,505.55,<60
M,20-23,66.0,Raw,135.0,90.0,177.5,454.82,60–75
M,20-23,66.0,Raw,122.5,87.5,175.0,435.99,60–75
M,20-23,74.0,Raw,182.5,110.0,215.0,542.1,60–75
M,20-23,74.0,Raw,152.5,97.5,205.0,473.72,60–75
M,24-34,74.0,Raw,155.0,120.0,170.0,463.4,60–75
M,20-23,74.0,Raw,155.0,105.0,180.0,475.27,60–75
M,20-23,74.0,Raw,155.0,110.0,165.0,445.4,60–75
M,20-23,74.0,Raw,100.0,77.5,160.0,333.59,60–75
M,20-23,83.0,Raw,197.5,155.0,250.0,599.33,75–90
M,20-23,83.0,Raw,210.0,127.5,235.0,569.58,75–90
M,20-23,83.0,Raw,195.0,130.0,235.0,558.63,75–90
M,20-23,83.0,Raw,175.0,110.0,220.0,504.39,75–90
M,20-23,83.0,Raw,165.0,125.0,190.0,466.72,75–90
M,20-23,93.0,Raw,190.0,117.5,185.0,454.31,90–105
M,20-23,105.0,Raw,262.5,152.5,275.0,613.86,90–105
M,20-23,105.0,Raw,180.0,135.0,212.5,463.95,90–105
M,20-23,105.0,Raw,182.5,115.0,220.0,445.48,90–105
M,20-23,120.0,Raw,240.0,150.0,255.0,518.85,105–120
M,20-23,120.0,Raw,192.5,120.0,197.5,392.95,105–120
M,20-23,59.0,Raw,175.0,105.0,227.5,657.42,<60
M,20-23,74.0,Raw,195.0,130.0,232.5,597.74,60–75
M,20-23,74.0,Raw,190.0,150.0,207.5,602.2,60–75
M,20-23,74.0,Raw,152.5,97.5,205.0,473.72,60–75
M,20-23,74.0,Raw,140.0,90.0,192.5,444.83,60–75
M,20-23,74.0,Raw,125.0,77.5,165.0,389.51,60–75
M,20-23,83.0,Raw,195.0,130.0,235.0,558.63,75–90
M,20-23,83.0,Raw,140.0,105.0,185.0,405.97,75–90
M,20-23,93.0,Raw,242.5,122.5,272.5,592.58,90–105
M,20-23,93.0,Raw,195.0,140.0,255.0,563.16,90–105
M,20-23,93.0,Raw,207.5,160.0,192.5,513.16,90–105
M,20-23,93.0,Raw,157.5,125.0,205.0,438.01,90–105
M,20-23,93.0,Raw,160.0,102.5,170.0,387.09,90–105
M,20-23,105.0,Raw,245.0,140.0,290.0,592.28,90–105
M,20-23,105.0,Raw,240.0,152.5,265.0,574.05,90–105
M,20-23,105.0,Raw,230.0,160.0,245.0,555.14,90–105
M,20-23,120.0,Raw,240.0,175.0,267.5,556.65,105–120
M,20-23,120.0,Raw,240.0,150.0,255.0,518.85,105–120
M,20-23,120.0,Raw,210.0,112.5,225.0,449.64,105–120
M,55-59,83.0,Raw,142.5,90.0,165.0,378.6,75–90
M,55-59,93.0,Raw,197.5,130.0,222.5,510.64,90–105
M,55-59,93.0,Raw,105.0,110.0,167.5,325.68,90–105
M,60-64,83.0,Raw,100.0,85.0,142.5,304.7,75–90
M,24-34,74.0,Raw,192.5,165.0,250.0,660.94,60–75
M,24-34,74.0,Raw,177.5,117.5,225.0,562.25,60–75
M,20-23,74.0,Raw,182.5,110.0,215.0,542.1,60–75
M,24-34,74.0,Raw,162.5,142.5,182.5,516.84,60–75
M,24-34,83.0,Raw,252.5,155.0,265.0,682.18,75–90
M,24-34,83.0,Raw,177.5,112.5,212.5,489.99,75–90
M,20-23,93.0,Raw,242.5,122.5,272.5,592.58,90–105
M,24-34,93.0,Raw,200.0,147.5,255.0,559.73,90–105
M,24-34,93.0,Raw,215.0,130.0,220.0,538.62,90–105
M,24-34,93.0,Raw,205.0,137.5,217.5,533.52,90–105
M,24-34,93.0,Raw,190.0,125.0,237.5,504.43,90–105
M,24-34,93.0,Raw,185.0,140.0,220.0,497.15,90–105
M,20-23,93.0,Raw,197.5,125.0,200.0,478.72,90–105
M,24-34,105.0,Raw,290.0,190.0,270.0,661.75,90–105
M,20-23,105.0,Raw,240.0,152.5,265.0,574.05,90–105
M,24-34,105.0,Raw,240.0,125.0,245.0,533.2,90–105
M,24-34,105.0,Raw,205.0,125.0,220.0,462.99,90–105
M,24-34,105.0,Raw,182.5,120.0,215.0,435.67,90–105
M,20-23,120.0,Raw,240.0,175.0,267.5,556.65,105–120
M,20-23,120.0,Raw,240.0,150.0,255.0,518.85,105–120
